fold,model,model_type,feature_group,category,slice_type,slice_value,n_obs,brier,log_loss,avg_pred,avg_actual,auc
15,xgb_pca,xgb,pca,xgboost,prob_bucket,5-10%,770,0.41644911733849665,1.6748405431398454,0.024047619750263628,0.43506493506493504,0.422775776290959
15,xgb_pca,xgb,pca,xgboost,prob_bucket,10-25%,299,0.029260866423462407,0.18062365092746518,0.16386227117832688,0.0,
15,xgb_pca,xgb,pca,xgboost,prob_bucket,25-50%,550,0.33024689240346977,0.8775566474066425,0.39950781218030235,0.5818181818181818,0.31692934782608695
15,xgb_pca,xgb,pca,xgboost,prob_bucket,50-75%,201,0.19629820998021558,0.5826919703710023,0.554977466217914,0.46766169154228854,0.9117120699940346
15,xgb_pca,xgb,pca,xgboost,prob_bucket,75-90%,258,0.04315457548784141,0.22294270173995084,0.8030347193396369,1.0,
15,xgb_pca,xgb,pca,xgboost,prob_bucket,90-95%,292,0.020999816132244293,0.15641160474217972,0.8552335794657877,1.0,
15,xgb_pca,xgb,pca,xgboost,prob_bucket,95-100%,44,0.0208008682030858,0.1557478590689856,0.8557749390602112,1.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,overall,overall,11427,0.04920620560729266,0.16427583964305445,0.07349113854848176,0.11761617222368076,0.9830640800404264
15,xgb_pca_controls,xgb,pca_controls,xgboost,broad_domain,crypto,339,0.8411859759756539,2.519466364560545,0.07860832589961435,0.9911504424778761,0.33333333333333337
15,xgb_pca_controls,xgb,pca_controls,xgboost,broad_domain,macro,11088,0.02499253838553271,0.09226920292344502,0.0733346877447269,0.09090909090909091,0.9976072373393802
15,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,crypto_btc,3,0.004529264127451846,0.062175584338902835,0.05978165194392204,0.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,crypto_microstrategy,336,0.8486561251885841,2.541406460812524,0.07877642120279017,1.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,macro_fed_rates,11088,0.02499253838553271,0.09226920292344502,0.0733346877447269,0.09090909090909091,0.9976072373393802
15,xgb_pca_controls,xgb,pca_controls,xgboost,Y_i,0,10083,0.0021489945482721933,0.029616252286240066,0.02842192524523326,0.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,Y_i,1,1344,0.4022403269674887,1.1745233242552267,0.41161083924539743,1.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,active_count_bucket,26-50,11427,0.04920620560729266,0.16427583964305445,0.07349113854848176,0.11761617222368076,0.9830640800404264
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,0-5%,9013,0.000727815511020741,0.020787485672402715,0.020182388681208707,0.00011095084877399312,0.9814691522414558
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,5-10%,770,0.36959866043226336,1.119998160961876,0.04844740846907938,0.43506493506493504,1.0
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,10-25%,299,0.00971252860070233,0.10122760519468064,0.09600335068028906,0.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,25-50%,550,0.291956051046987,0.794448984653833,0.26282888579097663,0.5818181818181818,0.8470380434782608
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,50-75%,201,0.10946651305620672,0.3872978451932824,0.38228724681915927,0.46766169154228854,1.0
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,75-90%,258,0.10292301288404324,0.3864468884439305,0.6797548400801282,1.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,90-95%,292,0.17590345850764974,0.543701226806238,0.5806075020195687,1.0,
15,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,95-100%,44,0.17563525638166766,0.5431570330125001,0.58091139793396,1.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,overall,overall,11427,0.0444020818985402,0.1867830487213508,0.08685471231322088,0.11761617222368076,0.9116057703206246
15,xgb_pca_topology,xgb,pca_topology,xgboost,broad_domain,crypto,339,0.9528654144576563,3.9067894658390014,0.02000195574795602,0.9911504424778761,0.33333333333333337
15,xgb_pca_topology,xgb,pca_topology,xgboost,broad_domain,macro,11088,0.01662709364659751,0.0730490862932408,0.08889864128829526,0.09090909090909091,0.9976225907029479
15,xgb_pca_topology,xgb,pca_topology,xgboost,broad_family,crypto_btc,3,0.006759421369753313,0.07576401107880586,0.07214316849907239,0.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,broad_family,crypto_microstrategy,336,0.9613127893959411,3.940995050256503,0.019536409205535336,1.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,broad_family,macro_fed_rates,11088,0.01662709364659751,0.0730490862932408,0.08889864128829526,0.09090909090909091,0.9976225907029479
15,xgb_pca_topology,xgb,pca_topology,xgboost,Y_i,0,10083,0.0035120960551105187,0.03361563415227322,0.03151444183389316,0.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,Y_i,1,1344,0.35116824801409174,1.33588054953981,0.5020302682976416,1.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,active_count_bucket,26-50,11427,0.0444020818985402,0.1867830487213508,0.08685471231322088,0.11761617222368076,0.9116057703206246
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,0-5%,9013,0.0005645362482466556,0.02009406908630449,0.01940668444027782,0.00011095084877399312,0.4309254327563249
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,5-10%,770,0.41885733182290324,1.733093721331452,0.02689792172523675,0.43506493506493504,0.02023331617773201
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,10-25%,299,0.01516024558388263,0.1264058540843938,0.11807043935144226,0.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,25-50%,550,0.23178046314175801,0.6590064827766342,0.35919372325593774,0.5818181818181818,0.8491576086956522
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,50-75%,201,0.09966314748208623,0.3782932169852134,0.478076504089346,0.46766169154228854,1.0
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,75-90%,258,0.03488149649217201,0.20163441264962115,0.8186806782271511,1.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,90-95%,292,0.05578168291280824,0.26935495141808746,0.7638984971666989,1.0,
15,xgb_pca_topology,xgb,pca_topology,xgboost,prob_bucket,95-100%,44,0.05550320087655791,0.2686525192886513,0.7644088268280029,1.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,overall,overall,11427,0.04849558043525579,0.1602751630258501,0.07377333395905845,0.11761617222368076,0.9822663116372207
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,broad_domain,crypto,339,0.8273528023333515,2.428175241406948,0.08616038126414943,0.9911504424778761,0.9007936507936508
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,broad_domain,macro,11088,0.024683116670514232,0.0909373088978566,0.07339461741536926,0.09090909090909091,0.9964967757936508
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,broad_family,crypto_btc,3,0.0047572380787267955,0.0635175066474417,0.06099902372807264,0.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,broad_family,crypto_microstrategy,336,0.8346974055856249,2.4492882568958723,0.08638503624215013,1.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,broad_family,macro_fed_rates,11088,0.024683116670514232,0.0909373088978566,0.07339461741536926,0.09090909090909091,0.9964967757936508
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,Y_i,0,10083,0.002311134053869173,0.02904260169960984,0.02774459719434373,0.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,Y_i,1,1344,0.39498201857775667,1.1448123027970412,0.41909160241041155,1.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,active_count_bucket,26-50,11427,0.04849558043525579,0.1602751630258501,0.07377333395905845,0.11761617222368076,0.9822663116372207
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,0-5%,9013,0.0007354157718730527,0.01969306135914837,0.01909199315514368,0.00011095084877399312,0.9813581890812251
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,5-10%,770,0.36348539297863897,1.0789760263392334,0.05084037095332494,0.43506493506493504,0.9999999999999999
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,10-25%,299,0.009299660390806735,0.09922489102225399,0.09423305582641359,0.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,25-50%,550,0.29850194398633983,0.8130796823546476,0.2645653814077377,0.5818181818181818,0.6937364130434782
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,50-75%,201,0.11341489169761078,0.398074783121123,0.3883981098286548,0.46766169154228854,1.0
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,75-90%,258,0.10328665382830828,0.3872461106997036,0.6792344487914743,1.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,90-95%,292,0.1525576812039642,0.49524489334290794,0.6094386324490586,1.0,
15,xgb_pca_controls_topology,xgb,pca_controls_topology,xgboost,prob_bucket,95-100%,44,0.15225186837284355,0.4946154784197031,0.6098053455352783,1.0,
16,market_probability,market,market,baseline,overall,overall,8964,0.0554401697033016,0.20522296775302787,0.12482009814291972,0.12204373047746542,0.9035531686059342
16,market_probability,market,market,baseline,broad_domain,crypto,3360,0.11370493571428572,0.4068325700637967,0.10536785714285712,0.1,0.45938395612874783
16,market_probability,market,market,baseline,broad_domain,macro,5604,0.020506262887293996,0.08434354880866965,0.13648311201876023,0.13526052819414705,0.9997453221491054
16,market_probability,market,market,baseline,broad_family,crypto_btc,2688,0.030818083240327383,0.1443736370807138,0.12421112351190476,0.0,
16,market_probability,market,market,baseline,broad_family,crypto_eth,336,1.5431547619047617e-05,0.003540494573776238,0.003532738095238096,0.0,
16,market_probability,market,market,baseline,broad_family,crypto_microstrategy,336,0.8904892596726189,2.9097961094184805,0.056456845238095237,1.0,
16,market_probability,market,market,baseline,broad_family,macro_fed_rates,5604,0.020506262887293996,0.08434354880866965,0.13648311201876023,0.13526052819414705,0.9997453221491054
16,market_probability,market,market,baseline,Y_i,0,7870,0.01621858380625958,0.07858938910205637,0.06797872687292032,0.0,
16,market_probability,market,market,baseline,Y_i,1,1094,0.3375917976829366,1.1161976149039836,0.5337246611181439,1.0,
16,market_probability,market,market,baseline,active_count_bucket,26-50,8964,0.0554401697033016,0.20522296775302787,0.12482009814291972,0.12204373047746542,0.9035531686059342
16,market_probability,market,market,baseline,prob_bucket,0-5%,5428,0.020600431660881154,0.0818667870135982,0.011980025882439755,0.02210759027266028,0.9460028887214268
16,market_probability,market,market,baseline,prob_bucket,5-10%,1137,0.1707683784080915,0.5844826767082395,0.07178935795954265,0.18997361477572558,0.35058008605782764
16,market_probability,market,market,baseline,prob_bucket,10-25%,895,0.029638470949720667,0.18229975163276338,0.16523463687150838,0.0,
16,market_probability,market,market,baseline,prob_bucket,25-50%,741,0.12663866396761134,0.43476471016312856,0.34307692307692306,0.04723346828609987,0.9232294617563739
16,market_probability,market,market,baseline,prob_bucket,50-75%,341,0.19001517595307918,0.5713525857808018,0.573240469208211,0.8826979472140762,0.8666112956810631
16,market_probability,market,market,baseline,prob_bucket,75-90%,268,0.018520429104477616,0.145059806562393,0.8651679104477612,1.0,
16,market_probability,market,market,baseline,prob_bucket,90-95%,149,0.005762096745856838,0.07823334063678528,0.9248072433775124,1.0,
16,market_probability,market,market,baseline,prob_bucket,95-100%,5,1.6000000000000033e-06,0.0012008008010014435,0.9987999999999999,1.0,
16,logit_pca,logit,pca,logistic,overall,overall,8964,0.04888198322273402,0.19973502872126103,0.12635414437743372,0.12204373047746542,0.9029891007668024
16,logit_pca,logit,pca,logistic,broad_domain,crypto,3360,0.1105281617185288,0.4230636218570545,0.08006211642719886,0.1,0.45453239166036785
16,logit_pca,logit,pca,logistic,broad_domain,macro,5604,0.011920677058231804,0.06583351677688803,0.15410953586793857,0.13526052819414705,0.9997265377859715
16,logit_pca,logit,pca,logistic,broad_family,crypto_btc,2688,0.02181216675243235,0.1083033831144075,0.09274587687839438,0.0,
16,logit_pca,logit,pca,logistic,broad_family,crypto_eth,336,0.0005388380425053073,0.02341644000810059,0.023142738007654613,0.0,
16,logit_pca,logit,pca,logistic,broad_family,crypto_microstrategy,336,0.930245445123324,3.340792713647185,0.03551141123717892,1.0,
16,logit_pca,logit,pca,logistic,broad_family,macro_fed_rates,5604,0.011920677058231804,0.06583351677688803,0.15410953586793857,0.13526052819414705,0.9997265377859715
16,logit_pca,logit,pca,logistic,Y_i,0,7870,0.011830900333763819,0.06815381061655906,0.059940898840350455,0.0,
16,logit_pca,logit,pca,logistic,Y_i,1,1094,0.31541948078781223,1.1463019267870787,0.6041167059650436,1.0,
16,logit_pca,logit,pca,logistic,active_count_bucket,26-50,8964,0.04888198322273402,0.19973502872126103,0.12635414437743372,0.12204373047746542,0.9029891007668024
16,logit_pca,logit,pca,logistic,prob_bucket,0-5%,5428,0.021256793923562094,0.09937132457447377,0.024460994674840888,0.02210759027266028,0.9573010864104496
16,logit_pca,logit,pca,logistic,prob_bucket,5-10%,1137,0.1776528936998583,0.6617459682657797,0.04044574822650809,0.18997361477572558,0.2889848996662243
16,logit_pca,logit,pca,logistic,prob_bucket,10-25%,895,0.00891891895605944,0.09259976231739248,0.08776343585134093,0.0,
16,logit_pca,logit,pca,logistic,prob_bucket,25-50%,741,0.10158162230555484,0.3683012411912968,0.29476404105701237,0.04723346828609987,0.9013961958721165
16,logit_pca,logit,pca,logistic,prob_bucket,50-75%,341,0.10908447208533328,0.3841550662062247,0.7230965985618513,0.8826979472140762,0.9315614617940199
16,logit_pca,logit,pca,logistic,prob_bucket,75-90%,268,0.0011073479133625716,0.03321041421149793,0.9673566449899186,1.0,
16,logit_pca,logit,pca,logistic,prob_bucket,90-95%,149,0.000370628232846164,0.019387214938932036,0.9808005343924784,1.0,
16,logit_pca,logit,pca,logistic,prob_bucket,95-100%,5,0.00013352641813168362,0.011622228245302752,0.9884450538349432,1.0,
16,logit_pca_controls,logit,pca_controls,logistic,overall,overall,8964,0.04896774663964124,0.1901114011562224,0.09809812322467296,0.12204373047746542,0.94252048252104
16,logit_pca_controls,logit,pca_controls,logistic,broad_domain,crypto,3360,0.10186364574543993,0.3978652247424906,0.046610186712704775,0.1,0.685536541005291
16,logit_pca_controls,logit,pca_controls,logistic,broad_domain,macro,5604,0.017252860666143094,0.0655480808047126,0.1289688346237117,0.13526052819414705,0.9988007953680483
16,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_btc,2688,0.00985469414380397,0.05971299948733829,0.05320014226789634,0.0,
16,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_eth,336,9.825906288280681e-05,0.009926942771180709,0.009877482596295969,0.0,
16,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_microstrategy,336,0.9397006452410848,3.491021308755018,0.030623246387581054,1.0,
16,logit_pca_controls,logit,pca_controls,logistic,broad_family,macro_fed_rates,5604,0.017252860666143094,0.0655480808047126,0.1289688346237117,0.13526052819414705,0.9988007953680483
16,logit_pca_controls,logit,pca_controls,logistic,Y_i,0,7870,0.00590661822715019,0.03864363610574124,0.034790367650535205,0.0,
16,logit_pca_controls,logit,pca_controls,logistic,Y_i,1,1094,0.35874021520116284,1.2797378279818956,0.5535204599417333,1.0,
16,logit_pca_controls,logit,pca_controls,logistic,active_count_bucket,26-50,8964,0.04896774663964124,0.1901114011562224,0.09809812322467296,0.12204373047746542,0.94252048252104
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,0-5%,5428,0.02102338075331398,0.08945038362153251,0.010953307122329527,0.02210759027266028,0.997919806581261
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,5-10%,1137,0.17832352596098325,0.6702159787017657,0.02185794468591756,0.18997361477572558,0.981617203522741
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,10-25%,895,0.002412684303716103,0.046679359391518245,0.04542164635291615,0.0,
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,25-50%,741,0.06869025632425693,0.27583946752500393,0.20083014958619144,0.04723346828609987,0.7874949413193039
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,50-75%,341,0.20179513354254172,0.5928178977703631,0.5622636036483356,0.8826979472140762,0.6938538205980066
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,75-90%,268,0.0007181639961781654,0.026634373238487392,0.9737316781743807,1.0,
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,90-95%,149,9.850076157220677e-05,0.007503990676836277,0.9925457428564557,1.0,
16,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,95-100%,5,7.281121627984555e-07,0.0008536025795247039,0.9991467616838285,1.0,
16,logit_pca_topology,logit,pca_topology,logistic,overall,overall,8964,0.045021218511128065,0.20085565294725952,0.11378478635200945,0.12204373047746542,0.8846956600517086
16,logit_pca_topology,logit,pca_topology,logistic,broad_domain,crypto,3360,0.10811839150685212,0.4637583438785777,0.05405486923132925,0.1,0.45357083805744525
