fold,representation,model,window_hours,placebo_type,eval_group_type,eval_group,status,n_obs,brier,log_loss,avg_pred,avg_actual,ece
16,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,active_market_count_bucket,26-50,ok,8964,0.04824006832852418,0.19981975220810871,0.1195879841580505,0.12204373047746542,0.046332740429299205
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,overall,overall,ok,8964,0.04880367098618162,0.19971783627736178,0.1256565971140596,0.12204373047746542,0.04878120830374127
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,2688,0.02145906300884452,0.10704583666909573,0.09176267976898009,0.0,0.09176267976898009
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,336,0.0005242993368397924,0.023098761971421886,0.022832504697218127,0.0,0.022832504697218127
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.9311374051322288,3.3540700744357954,0.03504926227828199,1.0,0.964950737721718
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,5604,0.011912172136108318,0.06563218172571676,0.15351166659665305,0.13526052819414705,0.05107660407701256
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,8964,0.04880367098618162,0.19971783627736178,0.1256565971140596,0.12204373047746542,0.04878120830374127
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,overall,overall,ok,8964,0.04880710834399261,0.1997436764386729,0.12561269257827573,0.12204373047746542,0.048807291764186696
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,2688,0.021454640247383912,0.10699393426597992,0.09169934180454542,0.0,0.0916993418045454
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,336,0.0005232876612915472,0.02307260471858351,0.022806863085322236,0.0,0.022806863085322236
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.9312042535454405,3.3552966426439057,0.03501492968747803,1.0,0.964985070312522
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,5604,0.01191584446201282,0.06562643704059842,0.15347541454842697,0.13526052819414705,0.05091695539673494
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,8964,0.04880710834399261,0.1997436764386729,0.12561269257827573,0.12204373047746542,0.048807291764186696
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,overall,overall,ok,5436,0.04378504881834185,0.1762652741723744,0.11934335958840114,0.10853568800588669,0.035133947449494454
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,1344,0.030848498538898077,0.13152324555479195,0.10825477129145941,0.0,0.10825477129145943
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,168,0.0005074142240800288,0.022761012213838777,0.0225034178481662,0.0,0.0225034178481662
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.9282312456593131,3.3147016527348168,0.036560613158761524,1.0,0.9634393868412385
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,3756,0.010789949009536002,0.05876386066667006,0.13134540279490503,0.11235356762513313,0.041244236662875036
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,26-50,ok,5436,0.04378504881834185,0.1762652741723744,0.11934335958840114,0.10853568800588669,0.035133947449494454
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,overall,overall,ok,5436,0.042319662335544884,0.17461176944792717,0.10611474422389727,0.10853568800588669,0.03768381602830693
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,1344,0.022116857567433573,0.1040632227821489,0.08857188048407529,0.0,0.08857188048407529
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,168,0.0003095077248396937,0.017433062171258482,0.017276364582055254,0.0,0.017276364582055254
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.9450690724007164,3.5902692668210303,0.02786105168076594,1.0,0.9721389483192341
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,3756,0.011049261561314668,0.05410932269143221,0.11986582968539793,0.11235356762513313,0.03627171527539849
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,26-50,ok,5436,0.042319662335544884,0.17461176944792717,0.10611474422389727,0.10853568800588669,0.03768381602830693
17,market_probability,market_probability,0,none,overall,overall,ok,6560,0.05594546365875662,0.22964922554339093,0.12485287430686695,0.15365853658536585,0.0640244122784989
17,market_probability,market_probability,0,none,broad_family,crypto_btc,ok,2688,0.008177649123497457,0.054465608247290534,0.049351108480107764,0.0,0.04935110848010777
17,market_probability,market_probability,0,none,broad_family,crypto_eth,ok,336,5.671280637995353e-06,0.0022737475533192684,0.0022709068918359923,0.0,0.0022709068918359923
17,market_probability,market_probability,0,none,broad_family,crypto_microstrategy,ok,336,0.9373687723214287,3.461056841757618,0.031836309523809524,1.0,0.9681636904761904
17,market_probability,market_probability,0,none,broad_family,macro_fed_rates,ok,3200,0.009394658658496197,0.061380089558578835,0.21091220348214393,0.21,0.05554532848214395
17,market_probability,market_probability,0,none,active_market_count_bucket,26-50,ok,6560,0.05594546365875662,0.22964922554339093,0.12485287430686695,0.15365853658536585,0.0640244122784989
17,pca_only,pca_only_fixed_5_C0.01,0,none,overall,overall,ok,6560,0.05208568301144905,0.21624570816785585,0.13870409777991827,0.15365853658536585,0.0332427040073009
17,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_btc,ok,2688,0.006675813502173883,0.05566309332765707,0.05121179575503941,0.0,0.0512117957550394
17,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_eth,ok,336,0.0007948809909740141,0.028550230766051756,0.028145118481325,0.0,0.028145118481325
17,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_microstrategy,ok,336,0.9296604425975558,3.3339694889129907,0.03581714618084355,1.0,0.9641828538191565
17,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,macro_fed_rates,ok,3200,0.0034701578548488733,0.04348213278257303,0.23460945422507165,0.21,0.041524221749022434
17,pca_only,pca_only_fixed_5_C0.01,0,none,active_market_count_bucket,26-50,ok,6560,0.05208568301144905,0.21624570816785585,0.13870409777991827,0.15365853658536585,0.0332427040073009
17,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,overall,overall,ok,6560,0.05208436830142531,0.21623559408611223,0.13871316144874613,0.15365853658536585,0.03327900757015831
17,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_btc,ok,2688,0.006675555006143551,0.05567523874681061,0.051223573612920376,0.0,0.051223573612920376
17,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_eth,ok,336,0.0007963745860310201,0.028573490756109245,0.028167606539158,0.0,0.028167606539158
17,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_microstrategy,ok,336,0.9296134760953072,3.33338707654875,0.03584165586998786,1.0,0.9641583441300121
17,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,macro_fed_rates,ok,3200,0.003472454491220788,0.043509907762198964,0.23461320658211612,0.21,0.04155082583950401
17,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,active_market_count_bucket,26-50,ok,6560,0.05208436830142531,0.21623559408611223,0.13871316144874613,0.15365853658536585,0.03327900757015831
17,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,overall,overall,ok,6560,0.05209902022073767,0.2160843550076323,0.1392921373946157,0.15365853658536585,0.033088334545535524
17,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_btc,ok,2688,0.006796350042548487,0.056380148858575826,0.05183776855268151,0.0,0.05183776855268151
17,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_eth,ok,336,0.0008267862415097514,0.02903087769367165,0.028609250539556357,0.0,0.028609250539556357
17,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_microstrategy,ok,336,0.9284990532856805,3.320698134240647,0.03642547948687438,1.0,0.9635745205131256
17,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,macro_fed_rates,ok,3200,0.0035148442664165126,0.04389205647133901,0.23517650942193455,0.21,0.04190893137039971
17,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,active_market_count_bucket,26-50,ok,6560,0.05209902022073767,0.2160843550076323,0.1392921373946157,0.15365853658536585,0.033088334545535524
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,overall,overall,ok,6560,0.05208289810614804,0.21627272307717021,0.13863107623713336,0.15365853658536585,0.03326289932016393
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,2688,0.006659175811399321,0.05557194127908538,0.051132992907135896,0.0,0.05113299290713589
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,336,0.0007925223818178583,0.028506975919560078,0.028103077052264933,0.0,0.028103077052264933
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,336,0.9297668250450015,3.3355324135449678,0.03576199633317114,1.0,0.9642380036668289
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,3200,0.0034675019562119803,0.043454515739991775,0.2345361595386585,0.21,0.041498126700471795
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,active_market_count_bucket,26-50,ok,6560,0.05208289810614804,0.21627272307717021,0.13863107623713336,0.15365853658536585,0.03326289932016393
17,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,overall,overall,ok,6560,0.05208150901183469,0.21629881754179264,0.13859942705142972,0.15365853658536585,0.03337946031407882
17,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,2688,0.0066481979837688925,0.05553320903678527,0.05110491515801373,0.0,0.05110491515801373
17,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,336,0.000791309962610366,0.02848073413909436,0.02807745578220209,0.0,0.02807745578220209
17,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,336,0.9298362808790421,3.3365734087419154,0.035726000647226155,1.0,0.9642739993527738
17,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,3200,0.0034667101295217206,0.043433995367269336,0.23450133379760937,0.21,0.041477925540755106
17,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,active_market_count_bucket,26-50,ok,6560,0.05208150901183469,0.21629881754179264,0.13859942705142972,0.15365853658536585,0.03337946031407882
17,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,overall,overall,ok,6104,0.05223392616146086,0.21742973265397264,0.1386835891788154,0.15334207077326342,0.034153840790339035
17,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,2496,0.006993165708595013,0.05693167669256852,0.0522676382486735,0.0,0.05226763824867349
17,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,312,0.0007778301474600723,0.02823285354188816,0.02783650973203172,0.0,0.02783650973203172
17,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,312,0.9306938997004236,3.3492027370260757,0.03528144687955811,1.0,0.9647185531204419
17,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,2984,0.0036064892655376063,0.04401129987868404,0.2333685659570992,0.20911528150134048,0.0419740224384866
17,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,active_market_count_bucket,26-50,ok,6104,0.05223392616146086,0.21742973265397264,0.1386835891788154,0.15334207077326342,0.034153840790339035
17,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,overall,overall,ok,6104,0.05231669346355738,0.21714884134380338,0.13997766201345366,0.15334207077326342,0.033335481319780244
17,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,2496,0.007333641146467942,0.05859014840783619,0.05366172985660633,0.0,0.05366172985660634
17,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,312,0.0008314502123319828,0.02912030645807861,0.02869628570955846,0.0,0.02869628570955846
17,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,312,0.9285642446720656,3.3216962541568056,0.036391532693238554,1.0,0.9636084673067614
17,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,2984,0.0037080669557768673,0.04483269109409282,0.23464362327961097,0.20911528150134048,0.04273404321283307
17,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,active_market_count_bucket,26-50,ok,6104,0.05231669346355738,0.21714884134380338,0.13997766201345366,0.15334207077326342,0.033335481319780244
17,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,overall,overall,ok,6560,0.05209104775158261,0.21634104379103639,0.13854557456316013,0.15365853658536585,0.03324041086499447
17,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_btc,ok,2688,0.0066584109949718254,0.05547456952056439,0.05102977630856544,0.0,0.05102977630856546
17,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_eth,ok,336,0.0007893569064965488,0.028448076986006314,0.028045805776554446,0.0,0.028045805776554446
17,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_microstrategy,ok,336,0.9299134217099864,3.3377892498123987,0.035686153084288005,1.0,0.964313846915712
17,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,macro_fed_rates,ok,3200,0.00346979090023731,0.0434455820605179,0.23446156007489477,0.21,0.04148729667339445
17,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,active_market_count_bucket,26-50,ok,6560,0.05209104775158261,0.21634104379103639,0.13854557456316013,0.15365853658536585,0.03324041086499447
17,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,overall,overall,ok,6560,0.052145808448428754,0.21663782671247828,0.138411848516384,0.15365853658536585,0.03367851851289752
17,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_btc,ok,2688,0.006736445956052874,0.055369046816866586,0.05084300706958842,0.0,0.05084300706958842
17,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_eth,ok,336,0.0007775928003814306,0.028197358878218677,0.027801109320397525,0.0,0.027801109320397525
17,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_microstrategy,ok,336,0.9304969320352925,3.3470236342588313,0.03538482186169894,1.0,0.9646151781383011
17,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,macro_fed_rates,ok,3200,0.003456467608448784,0.04319934115502228,0.23440164074601277,0.21,0.041246852329613067
17,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,active_market_count_bucket,26-50,ok,6560,0.052145808448428754,0.21663782671247828,0.138411848516384,0.15365853658536585,0.03367851851289752
17,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,overall,overall,ok,6560,0.052075501259431105,0.21633489099417133,0.13845928047704323,0.15365853658536585,0.0333731890932366
